,Unnamed: 0,id,comment_text,target,split
2784,2784,077dea92cfc5834e,im twothree mind proposal regard redlinks one hand last two year monitoring topic ive seen used catalyst incubator new article hand arguable death reported wprs person note necessarily within standard third hand get nohopers face tend allow month interested editor create article delete undeveloped entry nonnotable second case perhaps interpret lack interest lack notability may interested editor lacking thats month moratorium seems exist far tell andemu,0.0,val
2785,2785,077dffbae053f082,another thank sir justed wanted express appreciation willingness hear addressing issue raised also thankful thoughtful consideration fellow admins thanks,0.0,val
2786,2786,078262d5a09b3023,kww father fcker still didnt give source hahap sore fcking loser hahap,1.0,val
2787,2787,078537cc29cb2665,nuremberg law hi noticed added historical journal article source wondering found article dont mind asking would like read could thanks,0.0,val
2788,2788,0785f1a09d7b42c0,classed severe adverse reaction status epilepticus psychosis,0.0,val
2789,2789,0788465b12ef7d4c,morris engages five type distortion misrepresents document resort partial quote withholds evidence make false assertion rewrite original document,0.0,val
2790,2790,0788c252b0f011ee,colombo royal college made wikipedia administrator bunch puppet crappy rule dancing decent tune tactic cunnig fox vision one royal sri lanka long wikipedia alive reality sing post tune eleminate crush legal school sri lanka name royal record clear alive royal way administrator enjoy smell royal fart dance tune colombo royal college royal dust bin smelly come keep farting wide royal jackal cossde royal way smell prestigiously owesome harassed sri lankan royalist reid avenue turned battlefield royal principal summons parent meeting class upper school student royal thurstan royal thurstan student clash policeman injured royal college panadura battle green royal college wayamba kurunegala battle wayamba royal college monaragala royal college nagoda royal college horana royal college polonnaruwa royal college telijjawila,0.0,val
2791,2791,0788e276d96cbac0,cant fucking block month fucking personal attack harassment fucking stupid hellhole better motherfucking let vandalize wikipedia fricken,1.0,val
2792,2792,078967ec96b2211b,june coordinated universal time travis accepted long ago diaperfetishizing queer censorship ok avoid embarassment he really quite anachronism goosestepping homosexual,0.0,val
2793,2793,07896d591890c353,favorite cookie also little trouble get vandal proof work clciked login wont anything siy suggestion favorite cookie,0.0,val
2794,2794,0789dd1a4e343d11,listed manager spar grapple fixture program,0.0,val
2795,2795,0789e0e379878463,dear azure citizen wrote talk comment pernicious phenomenon infected wikipedia general article particular didnt name anyone particular group thats personal attack attack organized effort include propaganda wikiepedia censored make part problem part solution solution ultimately end anonymity wikipedia pr industry inflitrated cover anonymity strip away anonymity run cover,0.0,val
2796,2796,0789ee63f04dff9b,part talk page deleted editor think know better dear impartial disinteresed reader coren entertaining enjoyable discussion finer point soapboxing firm resolute belief version talk page amount soapboxing deleted recognize may element soapboxing investment prediction section bottom page given opportunity amend rather delete whole section declined opportunity amend leaving difficult position type knife pressed eversogently back coren carefully looking shoulder screen check whether anything godlike view soaplike pleasant position assure use another example picked completely random let say there nasty vicious ugly persistent edit war say fractional reserve banking number editor want messy informative version like one kept let say post earlier version talk page reader compare inmyhumbleview slaughtered version soapboxing use another example closer home let say guy like zenwhat say coconspirator version debtbased monetary systemfractional reserve banking prevail like clearly said desperate heading heeeeelp also bizarrely asks gregalton help delete reference misesorg like saying gregalton also case youre interested one easiest way find economics article vandalized search link misesorg reference great ludwig von mises amounted vandalism believe hold pencil teeth keep control keep typing guy clearly vicious tiny weeny little troll also say coconspirator following page looked fractional reserve banking article recently saw horribly vandalized made realize going around circle improve article point look great get screwed idea would interested helping write essay monetary crankery could help people arent educatedthe idea straightforward reference polemic satirical monetary crankery clearly guy obsessed deleting satirizing position monetary theory dont agree guy mad guy napalm nuke hed use without hesitation good measure go back debtbased monetary system editing zenwhat clearly piece work check dude talk page addition obsessive interest deleting anything associated misesorg main interest appear something called cannabis culture buddhist connection marijuana gather main interest monetary theory dope smoking combo seeing ponder option decide post note talk page asking reader compare older better version important article monetary theory current version good measure offer prediction financial market gift eight people persistent enough read humble little talk page immediately get deleted allseeing allknowing coren soapboxing strict compliance wp guideline wpstyle fascist dictatorship people like coren delete dont bother make constructive suggestion written come within guideline like watching evolution reverse carefully construct page help others get vandalized clear obvious objective delete satirize reference ludwig von mises austrian school know motivates sickos instead engaging pointless edit war idiot ask,0.0,val
2797,2797,0789ff49e3dd621a,buying lotto ticket doesnt count either ive presented logical argument full half glyph uncontested perhaps count something,0.0,val
2798,2798,078a55f6f805af5b,im sorry simply credibility allegation polish worker party received seat communist france received result election posted exclusively contain election free fair,0.0,val
2799,2799,078a7beb1a1be141,zafarnamah religious letter victory guru gobind singh ji verse verse praise akal purakh waheguru verse deal aurangzeb invitation guru meet guru refusal meet aurangzeb instead guru asks aurangzeb visit verse deal detail event took place battle chamkaur verse reprove aurangzeb breaking promise given agent nawab wazir khan raja ajmer chand hilly raja verse deal praise aurangzeb verse guru gobind singh also warned aurangzeb khalsa rest evil empire destroyed zafarnamah religious letter victory written guru gobind singh mughal emperor aurangzeb lord perfection personifiedhe eternal manifest miracleshe generous granting bountieshe merciful delivers u world grant peace security always merciful forgiving u sinshe hold hand guide ushe provider sustenance charm everyone king king guiding u timehe shower benevolence allhe without colour incomparable formless possesses material thing armyhe merciful grant pleasure heaven pure one everything universehis glory pervasivehe bestows u giftshe present everywhere merciful lord grant u gift meet need everyone throughout world lord universehe merciful provides sustenance allhis charm andd grandeur can not matched anyone lord intelligence personifiedhe protects poor helpless destroys wicked virtuous one give justice allnothing hidden himhe inspiration quran allknowing lord seek learnedhe aware happeningshe present everywhere knowledge everything universeall cosmos moving per command great lord regulating everything world complete knowledge trust oath anymore written god one witness u dont trust even equivalent drop water general wazir khan nawab sirhind punjab raja ajmer chand rajput hilly king hilly king came oath quran cow given safe passage anandgarh fort telling lie anyone trust oath quran person bound doomed end anyone come shadow huma bird one lay hand itnot even brave cow man sits behind back lion neither anyone catch greatest time sheep deer even pas nearby aurangzeb stand shadow almighty men like goatssheep deer could harm inspite deception deceived taking oath holy quran like way done would bought dear fighter position disadvantage bringing anandgarh fort verse guru sahib gave account battle chamkaur fought reason forced take sword mughals hilly rajput king hungry men suddenly lakh one million strong army pounce upon promise breaker launched surprise attack sword arrow gun sheer helplessness came battle fieldhaving thus decided came battle plan munition stratagem employed solving problem exhausted taking hand sword legitimate quoted year ago guru gobind singh ji laid circumstance person nation pick sword trust oath quran otherwise tell taken path taking sword know person aurangzeb cunning like foxotherwise would never come place chamkaur vacating anandgarh false oath aurangzeb men person belief oath quran neither tied arrested killed,0.0,val
2800,2800,078b024c141369b8,important mean contest colombian artist like fernando botero able travel outside colombia florish well gain name recgnition colombia,0.0,val
2801,2801,078b454567d77a5b,lot place different date perhaps hollywood video going rumor commment towards ip editor wasnt needed see editor hasnt edited bit reason drag discussion,0.0,val
2802,2802,078b4f9478906dc8,someone else work building im annoyed cant edit wikipedia,0.0,val
2803,2803,078d27da20c57bfc,backbone administrator toss gryffindors farcical behavior would think german speaker could fair could live compromise see people saying current name conspiracy yes course utterly pathetic,0.0,val
2804,2804,078e175d3d7ea1ab,language please contribute text slovenian english wikipedia contribution welcome slovenian wikipedia,0.0,val
2805,2805,078e3bd805d2be49,please improve typhoon mekkhalas page im created page shortly knownly mekkhala january,0.0,val
2806,2806,078fd3cf1f2867b5,york minster stained glass hi keilana coincidence obviously know around wpanwpani planning article little got bogged rfa location plan see top row right hand intend write generally main window since welldocumented photo already common would make sense reuse maybe ill make start coming week regard talk,0.0,val
2807,2807,07903033496e28a6,gday fayssal hope youre good must also take opportunity let know almost every time see username around place get catchy electro tune head soundtrack brought really though comment arbitration amendment thing someone filed case kind long time ago course find irony run long term sock rather delicious fact guy ran two account came age ago youre curious wikihistorian present concern guess let know diffs would handy otherwise felt worth clarifying cheer,0.0,val
2808,2808,0790651b668f808b,truth matter failed provide evidence chang genome project refer source ive already referenced attempt validate chang existence cannotbut also dont say possible exist part project research deeper dont dismiss something quick glance limited researchresearch cant go furtherand research may lead even deeper area first saw,0.0,val
2809,2809,07921fceb62ca37a,except like esoglous already explained article isnt english word lfdder,0.0,val
2810,2810,07923fcd9f79ce9e,u please read meeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.0,val
2811,2811,0792972a49675137,yeah dont reference trying retain original content understandable form ill put rewrite add nobody adduces reference next couple day take,0.0,val
2812,2812,07949664ca9d39ea,page hierarchy avatar hinduism sub page avatar disambiguation page navigational aid page view many entry disambiguation page showed good reason put disambiguation page avatar fixing incoming link see fixing fixing,0.0,val
2813,2813,0794e7615fe9df7b,havent tried mp yet completion main story see way joker assaulted roman almost closed eye brutality absolutely shocked joker buchinskyjust amazed badass circus mill something im really fan great chunk copperhead bos fight incorporated ra al ghl bos fight almost died held two bar health say im quite anxious see thing play ill get play couple hour cant swimming class nevertheless im going try blackgate origin brother preordered ill try find strong page review blackgate well havent really seen good review blackgate brother say worth well look ive also seeing lot unsourced poorly written content added origin page cant complain much anticipate ill getting back gaming soon,0.0,val
2814,2814,0794e85a262c627a,well actually im statue mannequin fetishism agalmatophilia three side coin really know much ive always statue immobility first got connected internet delighted learn whole online community shared interest care research subject here page linking lot related site nov coordinated universal time,0.0,val
2815,2815,079557b9ca201a36,scott bos almost killed called snow believe seem page yet perhaps expand source shall return later date,0.0,val
2816,2816,079569ee3ed1ff15,replaceability argument simply work looking another image flag placed roof looking another free image battle argument panoramic view potentially better argument however panoramic view required clear plenty image destruction really need go extent using nonfree image show panorama course destruction could easily shown way use nonfree image better available image use nonfree image show something could shown way urgently need shown,0.0,val
2817,2817,07967b8ae26db4c6,local insurgent called hassan bosayna said progaddafi fighter rebel one deceased rebel shot sniper government scout gone telephone mast peering towards rebel held town binoculars guiding ground force toward target spying another local rebel called muftah said thee previous day battle gaddafi force inside ajdabiyah sandcoloured land cruiser know gaddafi sniper civilian clothing city well rebel firing rocket converted pickup truck technical peace desert form outskirt town possible attempt prevent attempt aflanking manoeuvre government force,0.0,val
2818,2818,07980db40cc37429,youtube link considered reliable source wikipedia information cited taken article wprs ground additionally recreation deleted material usually considered ground speedy deletion want move forward may best start rebuilding article user space filing wprfc article talk,0.0,val
2819,2819,07983af8eaf6b884,substnnwarnal berkowitz talk edits,0.0,val
2820,2820,0798451cae81eef8,also bit work putting reference somewhat odd format wikipedia us one good rule use include information title date author another editor verify information source article caught eye lived nearby description paragraph still seems like almost verbatim form supposed paraphrase article running time afternoon give idea havetime work paul shoup article need similar work thanks,0.0,val
2821,2821,0798bf2a84233b15,verbal point view showing didnt choose closing admin neutral notice wpan jzg made comment discussion wasnt involved longer action reversed effectively already recused let find actual consensus someone else doesnt beat instead blabbering ill adding external link well see happens note already external link lenrcanrorg martin fleischmann heavily reviewed many convenience link nothing else wiht net,0.0,val
2822,2822,079a38cb7695b3ed,tell whether statement independantly point view un charter interpreted international community state war member un authorized un legal imminent threat un charter entered authority united state u war iraq authorized un iraq pose imminent threat u talk sep coordinated universal time,0.0,val
2823,2823,079a6f55dd2fd8b7,sure goodnight,0.0,val
2824,2824,079ab53377be35f8,message thai hooker love ya long time,0.0,val
2825,2825,079ade445b3c1c0b,read milton book mention work hoyle sheldrake reich,0.0,val
2826,2826,079b036fed8995db,know human excrement youre pretty fast find vandalism good job purpose life,1.0,val
2827,2827,079bf93384771454,appreciate sentiment nice know others willing empathize let play naturally side every story everyone going agree side taken interim put complete faith system deem fought wrong fight lose simply gamble word greatly appreciated talk,0.0,val
2828,2828,079c08cf3721f35e,tha undertaker want promote get space myspacecom stand better chance getting record deal way one music business going see seriously youre wasting time wikipedia yeah good luck career stay trouble tha undertaker tha undertakerborn jeremiah jahijames jones december detroit michigan american rapper he currently signed kig record independent detroit based label detroit content hide biography dispute mixtapes external link biography jones raised detroit westsideis second youngest child stayed mother bridget scott child older sister marquetta younger brother joshua age jones became affiliated pierson block blood detroit westside month later family moved detroit eastside still currently resides brung street mentality lead trouble line june stabbed twice cut several time involved fight earlier year former detroit giant teammate skating party skating land visible mark include scar left eye left hand jones arrested june attempted robbery eastland mall arrested january physical altercation party drugdeal went wrong jones thought short money received deal arrest eastland began rap late january gave march signed independent deal kig record release mixtape detroit wanted may dispute underataker publicly stated like currently beefing fellow rapper bow wow fat joe lil flip ja rule unsigned rapper maine da young wonder public response made rapper angered jones recored calling pop star address situation track mixtape detroit wanted entitled shot runnin dis track aimed rapper rumored artist mixtapes detroit wanted external link wwwkigrecordszoomsharecom person worthy wikipedian article probably he flying radar power havent noticed yet,0.0,val
2829,2829,079eaf68ae081d68,speak people ireland dont make laugh wasnt great britain influence people ireland would still running around like ancient celt ireland much thank great britain especially english language expert mother tongue ireland,0.0,val
2830,2830,079ef5054c546e7c,gwen lead say dead noone disputing said alive late afternoon recommend good brunello im one set aside let move thorough copy edit first section,0.0,val
2831,2831,079efbbee9c971d2,glad hear mostly little stuff running citation bot reflinks different thing botprep trick work example using best cite template change cit web cite journal bot might add volume issue number issns cheer,0.0,val
2832,2832,079ffebb0377cd20,wow ok ment look today ive sorting load wikidrama havent time worry least two week review come around plenty time go sharp edge who bad,0.0,val
2833,2833,07a0038600ec74a7,frankly waste everybodys time serf purpose repeat argument inclusion full knowledge accept spiel wikilawyering demonstrated little whole consistently failed assume good faith convinced anyone biased original research belongs article claimed four day ago know talk page yet lecturing user far experienced matter belief wiki policy havent moved significantly can not accept controversial article standard challenged likely challenged higher elsewhere position lecturing policy u wpucs guide essay policy case common sense dictate controversial article material likely challenged noncontroversial one challenged material require better cite one gave u material implication npov fact relevant long circular argument talk help noone talk,0.0,val
2834,2834,07a04257e755615c,little x work inconsistently well though doesnt really bother done wrong let know,0.0,val
2835,2835,07a1edc333135d6b,july coordinated universal time,0.0,val
2836,2836,07a3f57fabe31bbc,first thing noticed random edit anon ip requesting help idea noticed checked someone someone else placed whois template advertised internet detail prompted whois search advising vandalism reported thought inappropriate needed established respectable user,0.0,val
2837,2837,07a4a63c0ba370eb,project dynamic hi existence equate justification article exist wikipedia looking notability verifiability reliable secondary thirdparty source word product need wellcovered medium example pc world new york time respectable publication able meet standard inclusion wikipedia please feel free recreate article including source hope answer query best regard,0.0,val
2838,2838,07a67b419c543b8e,done message,0.0,val
2839,2839,07a72f0b59459a3f,yea sort local shit disturber young adult life family went ps many year ago,1.0,val
2840,2840,07a828de6bed426a,supposed prove experiment prof abortion wrong prove abortion isnt wrong would justifiable unplug violinist isnt matter evil try portray soml violinist done nothing right control body give consent whatever outweigh right live,0.0,val
2841,2841,07a841db85d84dcb,please carry conversation user talk page talk page thanks,0.0,val
2842,2842,07a89cdbe4af64a8,cityrail station alt template fine doesnt need changing weve already endless debate resulted template im interested id prefer go fix something need work something doesnt,0.0,val
2843,2843,07aab74b32a7627b,touch wife work thru webcam,0.0,val
2844,2844,07ab06ef770756e4,chinese budget ive updated budget state estimated following reference central intelligence agency estimate link,0.0,val
2845,2845,07ab2b35a79ced55,fiction alexandre duma magnificent immensly readable group fiction surrounding kingship henry navarrave given world religious strife bigotry plotting assasination attempt highest level villian entire piece catherine de medici,0.0,val
2846,2846,07ae0642bc653487,love talk people like talk love skateboard myspace thing got,0.0,val
2847,2847,07ae995e5c2b62f3,laughing loud becuase god wiki,0.0,val
2848,2848,07af4347c1ff53b3,motion clarification tobias conradi case thought would point motion proposed charles matthew agk comment suggests believe accept isnt clear way section laid talk,0.0,val
2849,2849,07b019a3a1a8e020,way colibri annoying dorftrottel,0.0,val
2850,2850,07b0666d23a1484a,beethoven piece music dominant film clockwork orange although fan beethoven full stop piece appears film,0.0,val
2851,2851,07b0d289cd69e45a,dont appreciate implication courage friend ill busy rest today let know would like done cant really block user since hasnt done anything new since old block warning seems place since he already blocked try mediation rfc know dont like dispute resolution understand hasnt really functioned well past perhaps thats something look point besides looking article talk page recent contribs case something got moved really doesnt seem dickish opinion he trying balance article acceptable goal much homeopathy pseudoscience bullshit wp need mention exist providing source fuck,0.0,val
2852,2852,07b134d790a6b252,please stop whats point man tc,0.0,val
2853,2853,07b245c8aebc0eb8,great work still dyk ready oh well great article nonetheless talk,0.0,val
2854,2854,07b36c594fbd6b54,okay king wikipedia nazi,1.0,val
2855,2855,07b4c74a0bddbe18,ask chrishypocriteorg happened answer email unblockenllistswikimediaorg time difference local timing wednesday march andrew serafin wrote first note forgot mention ip address thank address blocked violation block placed serafin block serafin account extended richard wasting time mine like revenge sense power fact surrogate power similar sickness present system parasite good effort others wikipedia need work redactor cranky sheriff self qualified teutonic knight free edition different point view exchange blow present complicated snake pit must burn andrew,0.0,val
2856,2856,07b555f2412267c6,acceptibility tab bluetooth cell broadcast recieving capibilities turned user device argued user system requesting localised information including proximity marketing tab tab go claiming triple opt bluetooth system tab firstly consumer must stand appriopriate zone tab secondly must make bluetooth handset visible device tab thirdly must accept transmission tab event consumer accidentally optsin simply click deny transmission sending message opts campaign removed article npov could go back rephrased balanced evidence people find spammy there proof people dont find spammy wed need link original research suppose,0.0,val
2857,2857,07b574f43657004a,thanks lot mate nope really point wpfooty discussion user native english speaker enwiki say write loss wanted know grammar serial killer similar cheer back,0.0,val
2858,2858,07b63e266429f2b7,stylefontsize smaller classautosigned preceding unsigned comment added,0.0,val
2859,2859,07b6728e16132c15,evasive noncollegial asked direct relevant question alluded wpel seem apply believe applies please quote part appropriate quote didnt happen,0.0,val
2860,2860,07b67a9350059f1e,ne million ne north america sell million source include na shipment snes million already article topic seven million sold source,0.0,val
2861,2861,07b7fec77093c4f2,sound good although id happier indoeuropean stuff stuck around section reader enwikipedia fact speak one indoeuropean language many young people school assignment may want concrete example course making article complete survey tense general known language big yes english future people kindly settle argue english grammar page wont object removing crap added let throw baby bathwater dec coordinated universal time,0.0,val
2862,2862,07b8397904f068f5,well seems proposal isnt attracting objection im,0.0,val
2863,2863,07b8f6b93428783d,mean edit rudolph reverted presume aquainted history medieval monk question looked like typical ip vandal post encountered please accept apology thankfully wp seems selfcorrecting case well cheer mate,0.0,val
2864,2864,07b9311cfce91e17,first youre engaging moot exercise since photo picture day august secondly potd blurb serf leadin main article therefore every facet included space reason lastly blurb discussing international reaction gaza war reasoning behind israel attack scope chat,0.0,val
2865,2865,07b938723e4a6eec,ok look like slp made comment article u work week would fine sorry look like im haranguing digame,0.0,val
2866,2866,07b9bb466f7c7cf3,categorycriminal law hi forgot add talk message categorycriminal law explaining added cleancat dont hear back hour ill remove tag,0.0,val
2867,2867,07ba2e981645c19c,edit george w bush please add nonsense wikipedia considered vandalism would like experiment use sandbox thank,0.0,val
2868,2868,07ba321a6ee62a12,make point im making problem here abstract canadian changing census response canadian ethnic study journal spring monica boyd doug norris close twentieth century canadian become fastest growing ethnic origin group percent nearly percent percent census canada group indigenous label draw five year census using unpublished tabulation canadian census paper trace temporal shift cohort canadianborn age age find increase canadian ethnic origin response accompanied intercensal loss british origin response increasing canadian response went hand hand dramatic loss british french ethnic origin count province notably prairie province alberta manitoba saskatchewan shift also occurred ethnic group,0.0,val
2869,2869,07bb20810d92fd25,looking discussed colleague cant find reliable source statement,0.0,val
2870,2870,07bb5883f7274eef,addition talk page personal attack would certainly know attack simply placed request discussion continually harasses defames wikipedia user,0.0,val
2871,2871,07bc273751c001ac,please please check mail,0.0,val
2872,2872,07bcc2cc493c2d74,opinion xfactor article,0.0,val
2873,2873,07be4cc95b14921e,havent broken law said anything wrong blocked justifiation block rogue admin,0.0,val
2874,2874,07bec8ac11914442,editingdeleting hi im dont go round trying make enemy anyone asked wikipedia user fair far ask fair editingdeleting post thanks,0.0,val
2875,2875,07bfb387d3a66107,jab met visiting jab met article much impressed good work however ive one small grudge raised article talk page well refers excessive number nonfree fairuse image article per nonfree guideline usage excessive image reduced limited much possible image carry shahid kareenas image hence image far high hoping discus removing article page also hope dont mind quick check mo consistency additional info,0.0,val
2876,2876,07bfc39c830d7122,violence film judged realism whether movie worse cant invent criterion fit making movie nonviolent,0.0,val
2877,2877,07bfc569168b50fc,jonathan mangum know jonathan mangum wiki user sockpuppet ofgsnguy,0.0,val
2878,2878,07c05be46c46e838,stanger put blatant vandalism put said genre album numetal thats metallica thats cheap sell record sound like korn,0.0,val
2879,2879,07c2b4ba77e64718,ive changed heading along line suggested criticism michael dorris hope tackle question raised feel free alter course,0.0,val
2880,2880,07c37d50746b980c,talkramon berenguer iii count barcelona talkramon berenguer iii count barcelona might interest peter iii aragon rationale preferring late portrait peter contemporary coin edits predominantly change lead image yet almost never leave edit summary explaining also reverted change without even knowing contemporary mean whether certain image contemporary subject reason prefer coin contemporary artefact giving information peter reign w caption seen subject lifetime coin mislead reader time peter iii portrait might silver coin white background striking somewhat garish portrait lowresolution jpg format far likely limited detail coin accurate clean shaven longhaired greater detail imaginary portrait later portrait one series nearly indistinguishable royal portrait two century later give u information peter reign sole purpose decorative make coin image peter struck make later portrait image peter somebody labelled waythey could easily labelled image aragonese king last edit summary ask choose two unreal representation prefer portrait nobody asking choose prefer srnec problem different criterion think image provide information life person age people lived think thing give visual representation person article information think portrait even wasnt painted live person valid little image carved coin two representation chance accurate least one illustrates better exist portrait person accept coin image poor drawing present picture accomplish role think must time already argued coin better illustration youve asserted contrary argument criterion better mine really rebutted argument talk page stated reason want another long discussion offer consensus would take picture first part thirteenth century improvement image coin least one editor agrees sorry im agree second comment hope made step right direction discussion already long image best one meet rigid standard closeness character life either seem right imposing personal preference occurs wikipedia noticed message first time try impose picture article regardless others think allowed impose pedro brazil pedro ii brazil featured article reviewed several editor stop edit warring lecen aware threerevert rule youve reverted four time pedro pedro ii last hour undo last revert seek dispute resolution discussion talk page request comment,0.0,val
2881,2881,07c394b1e8fb135c,im still amazed well article turned made late last night order get text current event page basically much could fell asleep wake fully written article thanks helping everyone,0.0,val
2882,2882,07c52c2ad6b0d46c,marcusbritish notice block arb com supposed sock user keep removing also see ip edit summary,0.0,val
2883,2883,07c5baced41e3db1,regarding az helping ahmed ressam get canada reading csr transcript exactly opposite asked ahmed ressam could get five stolen canadian passport tired stateless person pakistan regarding whether az ran khaldan camp didnt testify hadnt paid visit khaldan year thought testimony confirmed part camp management team camp college think role would closest college registrar placement officer registrar confirms applicant grade order officially informs admitted az ran house formed assessment whether applicant good candidate training finished training helped wanted go fight chechnya israel slip conflict zone helped grad slip bosnia civil war think would accurate say ibn al shaykh al libi ran camp location secret four year found libyan prinson april human right worker conducted initial interview week later libyan reported committed suicide really think would serve public safety heard version pretorture version camp,0.0,val
2884,2884,07c710bede7e55ad,suspected complete nonsense statement silly cant begin tell wrong said presume notyetfiled arbcom case decided assure case would consider stupid assumption stupid person would therefore ask assume good faith part withdraw everything page based mindreading trick quote context misrepresent describe part questioning lack intellectual ability comment perverted interpretation standard trying apply accusation treating others human being personal attack wasnt silly would spend time thinking may lead concluding straight personal attack here point think wpcivil wpagf wpnpa policy written mind writing encyclopaedic article let consider arbcom article article content hmm let see arbcom article arbcom made member mean content committee member election decision content article member editor content editor order write article must discus content must discus editor become part content dont like wpcivil wpagf wpnpa policy written mind writing encyclopaedic article arbcom article election decide person member important committee must discus editor become member committee can not question article content ask content question ask proposed content arbcom question certain level intellectual ability pertinent arbcom membership think many present arbcom consider stupid would low intellect arbcom help hinder evidence diff intellectual failing candidate realise failing explain something intellectual failing question politely put challenging meant anyone community includes right ask candidate challenging question past performance name calling question relevant quality candidate pertinent ability perform arbcom deferential may actual cause consternation others displayed threat block regard attempt bully try bully finally would contrast participation admins ani marshalling force participated came,0.0,val
2885,2885,07c7b3ccc7c5f128,ow someone blocked dont think feel as yourcousin,1.0,val
2886,2886,07cabae6752d2896,consider primary source context note obvious homoerotic passage rydberg poetry fiction primary source literary criticism detail rydberg sexually troubled childhood uneasy relationship woman presumably taken standard biographical source idea source svanberg stolpe used cant ask scholar questioned accuracy conclusion seems definition scholarly consensus,0.0,val
2887,2887,07cb514295550ed3,see like bullshit fine bullshit,1.0,val
2888,2888,07cb8c14815a9cc8,peanut butter cookie time,0.0,val
2889,2889,07cbd7c4cbafdbc9,cair noticed comment another user talk page turn spoke please encourage povdriven participation make unfounded allegation povbias please take note wpagf wpnpov wprs information article potentially called slander unfounded need supported highly credible source much information youve readded unsourced others supported source dont speak content youre adding use content source draw interpretation mean also bear mind source come editorial opinion piece need represented article opinion relayed fact particularly case source clearly partisan allegience,0.0,val
2890,2890,07cc7bd906b65530,fine,0.0,val
2891,2891,07ccb83bf09753b5,jp good source remove pending better source issue jp agenda came across checking edit one editor put seemed keen jp one editor used say muslim tiny tiny percentage never knew jp see edit history edit know go look notable seer start ndour religion muslim realizing serer muslim people synergistic unique africa every corner planet islam christianity live islam accommodates key historian islam say especially david robinson others vodon per kwami good example even caribbean google jesus morning vodon evening people classified christian think get exact stats go point view serer practice religion myth note strange ip edits investigated,0.0,val
2892,2892,07cd8fec99d9db36,thanks entirely familiar first austrian republic award system given common cross service award month service freikorps awarded everyone served dont think included special cross though notable given supposedly issued add propose adding exact date award verleihung der ehrenbrgerschaft text award already mentioned understand medal merit gold lower award unsure common notable might fan including every medal awarded military people know incredibly common notable source tell u might award hierarchy regard send,0.0,val
2893,2893,07cda6687a05c2a5,response email dear mister lawrence mister ramirez whoever may thank email prefer keep wikipedia business wikipedia private communication respond email requesting ip address unblocked failed instill trust claim one person lawrence yet send email address clearly belongs another ramirez account organization compromised wikipedia account state possible set another account another ip address ip address ip address belongs organization organization lost trust wikipedia community history promotional edits multiple people accessing account therefore account organization least one particular ip address blocked instructed refer wpcompromised information proceed please wish create new account home number internet access location coffee shop available area clearly disclose conflict interest prior account used user page sorry unblock account ip address wish contest block welcome post another unblock request new rationale talk page,0.0,val
2894,2894,07cec10ca35fe5f8,go die son bich,1.0,val
2895,2895,07d1777575518f7f,problem duplication tried clean made substantive change rearranged text,0.0,val
2896,2896,07d2299f75b621f9,original account date back used account due either forgetting password forgetting one even existed im generally pretty civil genuine frustration due user hostile issue care caused snap moment weakness admit genuine cause concern lack neutrality gamergate page well conduct editor talk page said probably best wash hand whole thing time,0.0,val
2897,2897,07d2ed1f32b003c6,learned suck people youre good fisherqueen grammer fairly obvious theyre typo pick mistake bitch,1.0,val
2898,2898,07d392354a8fb86e,never show ad,0.0,val
2899,2899,07d6325b885b7809,subject best covered individual netowrk andor conference aticles merit article talk,0.0,val
2900,2900,07d65edeb233a90f,see mean would support using modern front page infobox newspaper article moving free image appropriate section article would support image infobox look cluttered seems push limit wpicondecoration,0.0,val
2901,2901,07d742bf65ca2b75,real madrid kit let say real madrid isnt one excesive detail kit gon na change might well change barcelona one,0.0,val
2902,2902,07d8209ab5ed6412,dont think appropriate fundamentalism extremism two different thing people mind many religious fundamentalist could fathom committing vile act done extremist believe islamic extremism article fundamentalism article need expanded much contemporary literature subject,0.0,val
2903,2903,07d94e59e134e7e5,hmmmm interesting stuff unfortunantly dont answer good luck though,0.0,val
2904,2904,07da0ee381637ea4,delete andy thomson bowl article top bowl player said wasnt reputable could email,0.0,val
2905,2905,07dafcd74ae02f9c,make first sentence biased theyre biased enough mean long hear mentioning love bill gate source,0.0,val
2906,2906,07db2bfbcffc79fd,dear salvio thinkwikipedia place contribute people using wikipedia spread false information people perhaps also found way derive monetary benefit exposing people using admin power monetary gain good wikipedia remember esjay scandal dont get chance assert find alternative way thanks noblast,0.0,val
2907,2907,07db4bd650f6ec29,still waiting usersikhhistory remove list first would like hear opinion must included,0.0,val
2908,2908,07dc8a06e88a6f33,everything look good im passing article,0.0,val
2909,2909,07dcc106e9e7d823,speedy deletion zac goodman page created zac goodman tagged deletion meet one criterion speedy deletion specifically person group people indicate important significant thus included encyclopedia please see guideline generally accepted notable guideline biography particular welcome contribute content complies content policy applicable inclusion guideline however please simply recreate page content may also wish read introduction editing guide writing first article thank,0.0,val
2910,2910,07ddcea18165cb6a,true seems like irish got right amnt aint appears appropriate arent talk apr coordinated universal time,0.0,val
2911,2911,07de7713e4442492,june suspected sock puppetry mean someone suspect using multiple wikipedia account prohibited purpose please make familiar note suspect respond evidence wikipediasockpuppet investigationsrishabhcine thank talk,0.0,val
2912,2912,07decf47b4d4ea82,redirect talkshanegujrat newspaper pakistan,0.0,val
